user_id,item_id,Recommended_Games
Mofflang,"235460, 311340, 8870","['BioShock Infinite', 'METAL GEAR SOLID V: GROUND ZEROES']"
Moghur,"105600, 304930","['Terraria', 'Unturned']"
Mohawkpelican,301520,['Robocraft']
MoistToaster,"248820, 239070","['Risk of Rain', 'Hammerwatch']"
Mondrow20,440,['Team Fortress 2']
MoneyMaster55,4000,"[""Garry's Mod""]"
Monkers,730,['Counter-Strike: Global Offensive']
MonsOlympus,"308420, 108710, 228300, 620, 217140, 203160, 207610","['Tomb Raider', 'The Walking Dead', 'Quantum Conundrum', nan, 'Portal 2']"
Monsta45,"12120, 8930","[""Sid Meier's Civilization® V""]"
Monsta_,"730, 221100","['DayZ', 'Counter-Strike: Global Offensive']"
MonsterImported,235800,"['Kingdom: Classic', 'Audiosurf 2', nan, 'Kerbal Space Program', 'The Forest']"
MonsterJnr,259080,['Just Cause 2: Multiplayer Mod']
MonstercatFTW,105600,['Terraria']
Monstershoes,"4000, 236390","[""Garry's Mod"", nan, 'Chivalry: Medieval Warfare']"
Moomoomang,214610,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
MoonNinja,440,['Team Fortress 2']
Mooseox,223470,['POSTAL 2']
Mordek4i,"440, 730, 224260","['Team Fortress 2', 'Counter-Strike: Global Offensive']"
Morgo2,221100,['DayZ']
Morgo_cs,240,['Counter-Strike: Source']
MortemSpiritus,"245760, 271590, 25000, 206420, 252950, 440","['Rocket League®', 'Team Fortress 2', 'Overgrowth', 'Saints Row IV', 'Grand Theft Auto V']"
Mortwolf,332800,"[""Five Nights at Freddy's 2""]"
Mossy_Gaming,440,['Team Fortress 2']
Mouldy_Oreo,200210,['Realm of the Mad God']
Moving_McTarget,238090,"['Rocket League®', 'Sniper Elite 3', 'State of Decay', 'Alien: Isolation', 'Commandos: Behind Enemy Lines']"
Mowday,247730,['Nether: Resurrected']
Mozness,"301640, 8930, 4000","[""Garry's Mod"", ""Sid Meier's Civilization® V"", 'Unturned', 'Dead Realm']"
Mr-Sydney,"730, 304930, 435530","['Counter-Strike: Global Offensive', 'Unturned']"
MrAH2010,8930,"[""Sid Meier's Civilization® V""]"
MrBambi2,"8930, 236390, 252490, 302510, 330840, 234140","['Rust', ""Sid Meier's Civilization® V"", nan, 'The Forest']"
MrBandonkaDonk,"231430, 282440, 9900, 238960, 244850, 239220, 44350","[nan, 'Company of Heroes 2']"
MrBreeze123,48700,['Mount & Blade: Warband']
MrCalvino,252490,['Rust']
MrChowder90,440,['Team Fortress 2']
MrChumps,297020,"['Hyperspace Invaders II: Pixel Edition', 'Fallout 3', nan, 'APB Reloaded', 'Life is Strange - Episode 1']"
MrCucumberSauce,221100,['DayZ']
MrDeath681,244850,[nan]
MrDestroy12,440,['Team Fortress 2']
MrDonKay,440,['Team Fortress 2']
MrEdIsAHorse,"304930, 275850, 49520, 407060, 400250","['Team Fortress 2', 'Unturned', 'Borderlands 2', nan, 'Dirty Bomb®']"
MrEdskiies,461680,"['Galactic Civilizations III', 'Disney Universe', 'The Last Tinker™: City of Colors', 'FPV Air Tracks', 'A Story About My Uncle']"
MrEpicz,"265930, 433340","['Slime Rancher', 'Goat Simulator']"
MrGoldenGaytime,440,['Team Fortress 2']
MrGrapeGaming,"4000, 221100, 206420","[""Garry's Mod"", 'DayZ', 'Saints Row IV']"
MrHamilton,238460,['BattleBlock Theater®']
MrHappyTrees,"222880, 730","['Insurgency', 'Counter-Strike: Global Offensive']"
MrInward,"4000, 211500","[""Garry's Mod"", 'RaceRoom Racing Experience']"
MrLilToast,440,['Team Fortress 2']
MrLittleBoop,105600,['Terraria']
MrMasterix,240,['Counter-Strike: Source']
MrMeDisaster,49520,['Borderlands 2']
MrModra,203750,"['Trove', 'Binary Domain', 'Counter-Strike: Global Offensive', 'Terraria', nan]"
MrPickle255,"240, 72850, 440","['Team Fortress 2', 'Counter-Strike: Source', nan]"
MrPresident1401,218620,[nan]
MrProvidings,"1280, 223470",['POSTAL 2']
MrRandomGuy,243780,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
MrRavige,320300,"['Dead Rising 3 Apocalypse Edition', 'Fallout: New Vegas', 'Fallout 4', 'SimplePlanes', nan]"
MrRedo10,"438080, 10180, 271590, 440, 252950, 42680","['Rocket League®', 'Team Fortress 2', 'Grand Theft Auto V']"
MrRugMan,40800,['Super Meat Boy']
MrSaberr,"49520, 10090, 330830","['Borderlands 2', 'Tales from the Borderlands', 'Call of Duty: World at War', 'Torchlight II', 'Trove']"
MrSeduce,"39140, 10180, 314660, 200710, 72850",[nan]
MrSlothe,107410,['Arma 3']
MrSpecialjonny,"440, 317400","['Team Fortress 2', 'Portal Stories: Mel']"
MrSpeedyPanda,"10180, 235460, 240, 72850, 440, 202170","['Counter-Strike: Source', 'Team Fortress 2', nan]"
MrStealYourGirlZ,200210,['Realm of the Mad God']
MrStealYourSandwich,"24960, 33930, 417860, 375510","['Arma 2: Operation Arrowhead', 'Battlefield: Bad Company™ 2', 'Emily is Away']"
MrUnknownEMC,"212680, 369580, 24240, 72850, 12210, 218620","['Star Wars: Battlefront 2 (Classic, 2005)', 'PAYDAY™ The Heist', nan]"
MrWeirdo,4000,"[""Garry's Mod""]"
MrYeroc,25000,"['Overgrowth', 'Rocket League®']"
Mr_Doge,4000,"[""Garry's Mod""]"
Mr_Hentai,211820,['Starbound']
Mr_ISH,"49520, 220200, 435870","['Borderlands 2', 'Brutal Legend', 'Kerbal Space Program']"
Mr_Original,211820,['Starbound']
Mr_P3ngu1n,"113200, 250900","['The Binding of Isaac: Rebirth', 'The Binding of Isaac', 'Counter-Strike: Global Offensive', 'The Binding of Isaac: Afterbirth']"
Mr_Rand0m,4000,"[""Garry's Mod""]"
Mr_samurai_man,72850,[nan]
Mrawes0m3,440,['Team Fortress 2']
Mrbrightside_kent,"730, 292030, 271590","['Counter-Strike: Global Offensive', 'Grand Theft Auto V', nan, 'DayZ']"
MsVen,"231140, 226980, 8870, 368360, 374090, 17390, 312280","[nan, 'BioShock Infinite', 'SPORE™']"
MuellerJ7,"8930, 11590, 330830, 72850, 251870","[nan, 'Tales from the Borderlands', ""Sid Meier's Civilization® V""]"
Mulza,275850,"[""No Man's Sky""]"
MumboBros,"620, 269030",['Portal 2']
MundoDosBits,440,['Team Fortress 2']
MungySpap,"8930, 218620, 243870","[nan, ""Sid Meier's Civilization® V"", 'ARK: Survival Evolved']"
MurctehGr8,"22380, 259080, 207610, 620","['Fallout: New Vegas', 'Portal 2']"
MurderTimeFunTime,202170,[nan]
Murderousbinkie,8870,['BioShock Infinite']
Murdocgreenskin,"304930, 206210, 224260, 214850, 262410, 1840, 207610","['Unturned', 'No More Room in Hell', 'Team Fortress 2', 'Source Filmmaker', nan]"
Murgic,105600,['Terraria']
Murix,"17020, 2300, 440",['Team Fortress 2']
Murkeeeee,346900,['AdVenture Capitalist']
Music_Man_inaPAN,322170,['Geometry Dash']
MutantSloth,"214560, 730",['Counter-Strike: Global Offensive']
Mutro,"440, 57690","['Tropico 4', 'Team Fortress 2', 'Counter-Strike: Global Offensive']"
MwahHahHa,"287840, 273350",['Evolve Stage 2']
MyBasementIsBetterThanYours,107100,['Bastion']
MyLoins,301520,['Robocraft']
MySmilie,"313340, 115110",['Mountain']
MyZan1ty,"405640, 244730, 1250, 252950","['Rocket League®', 'Killing Floor']"
My_Immortal,"8930, 102500, 255710, 226840, 393980, 200510","['XCOM: Enemy Unknown', ""Sid Meier's Civilization® V"", nan, 'Cities: Skylines', 'No More Room in Hell']"
My_Special_Place,22380,['Fallout: New Vegas']
MynameisAuz,"271590, 381210, 239820, 319510","[""Five Nights at Freddy's"", 'Game Dev Tycoon', 'Grand Theft Auto V']"
Mystance,440,['Team Fortress 2']
MysticRayn,"72850, 218620","[nan, 'Team Fortress 2']"
MysticZemo,221640,['Super Hexagon']
Mystic_Fire,"4000, 214850, 35110, 55370, 203160, 234140, 22110","[""Garry's Mod""]"
MysticalMrCool,"94400, 8870",['BioShock Infinite']
Mysticallbullet57,"252490, 265630","['Rust', 'Fistful of Frags']"
Myther43,273350,['Evolve Stage 2']
N0P3_56,321840,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
N1C7,"212680, 730",['Counter-Strike: Global Offensive']
N47H4NI3L,227320,"['SPINTIRES™', 'Safecracker: The Ultimate Puzzle Adventure', nan, 'Natural Selection 2', 'TOXIKK™']"
NATETHEGOD,"225540, 214950, 281990, 337000, 271590, 444560, 292030","['Stellaris', 'Undertale', nan, 'Grand Theft Auto V', 'Counter-Strike: Global Offensive']"
NBR588,"49520, 359550","['Borderlands 2', ""Tom Clancy's Rainbow Six® Siege""]"
NEEDforSHEEP,271590,['Grand Theft Auto V']
NEYMRJR,730,['Counter-Strike: Global Offensive']
NIGGERLET,8870,['BioShock Infinite']
NIPtoogood,"440, 730, 620","['Portal 2', 'Burnout Paradise: The Ultimate Box', 'Counter-Strike: Global Offensive', 'Team Fortress 2', 'Awesomenauts - the 2D moba']"
NJFV,221640,['Super Hexagon']
NKraz,"4000, 620, 50620, 400","[""Garry's Mod"", 'Doom 3: BFG Edition', 'BioShock® 2', 'Portal', 'Portal 2']"
NOTHING_BUT_STAR_WARS,261640,['Borderlands: The Pre-Sequel']
NSGLOLGAMER,285900,['Gang Beasts']
NTMYZ,440,['Team Fortress 2']
NUZXD,"570, 226700","[nan, 'Just Cause 2']"
NXJUPTUS,"730, 292030","['Grand Theft Auto V', nan, 'Counter-Strike: Global Offensive', 'Stranded Deep', 'Wolfenstein: The New Order']"
NXTMidnite,236390,[nan]
NZObiwan,"496920, 278360, 319630","['Life is Strange - Episode 1', 'A Story About My Uncle']"
NZTrigger,252490,['Rust']
Nadarrus,17080,['Tribes: Ascend']
NaigHikariYami,409160,"['Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist']"
NakeeySon,224580,"['Arma II: DayZ Mod', 'Counter-Strike: Global Offensive', 'DayZ', 'PlanetSide 2']"
Namboku,"363970, 206440, 454320, 304410, 266010, 313340","['To the Moon', 'LYNE', 'Clicker Heroes']"
NamerGamer69,730,['Counter-Strike: Global Offensive']
Namesy10,212680,['FTL: Faster Than Light']
Namey5,"13570, 9480, 233450, 221100, 233740","['DayZ', 'Prison Architect']"
Nanananaaa,"266010, 271290, 230410, 204340","['Warframe', 'LYNE', nan]"
NanoPi,"261570, 259080, 225260, 268750, 248310, 280, 236090, 29180","['Ori and the Blind Forest', 'Magicite', 'Dust: An Elysian Tail']"
Napalm_,"219740, 218230","[nan, 'PlanetSide 2']"
Nardiastorm,218620,[nan]
Nargoord,265630,['Fistful of Frags']
NarukuDeidara,"301520, 230410, 208580","['Robocraft', 'Warframe']"
Narwh4l,"17410, 298630, 236390, 301520, 250900","['Robocraft', nan, ""Mirror's Edge™"", 'Team Fortress 2']"
Nataszz,"730, 302510",['Counter-Strike: Global Offensive']
NateFawkesRiver,"414080, 4000, 383080, 304050, 17080","[""Garry's Mod"", 'Trove', nan, 'ARK: Survival Evolved']"
NateTheSquid,211820,['Starbound']
NathanJGaming,248820,['Risk of Rain']
NathanielPeace,"239800, 333930, 250600","['Dirty Bomb®', 'The Plan']"
NationalProtocol,259080,['Just Cause 2: Multiplayer Mod']
NautaIis,220200,['Kerbal Space Program']
Navardi,"49520, 252490","['Rust', 'Borderlands 2', 'Chivalry: Medieval Warfare']"
Naxishere,209650,['Call of Duty®: Advanced Warfare - Gold Edition']
Nazi-Slayer,"39120, 48720, 4580","['RIFT', 'Mount & Blade: With Fire & Sword', 'Warhammer® 40,000: Dawn of War® - Dark Crusade']"
Ne0NnNnNnNnN,282660,"['Insurgency', 'EasyAntiCheat eSports', 'Counter-Strike: Global Offensive', 'Terraria', nan]"
Nebby630,"242860, 211820","['Verdun', 'Starbound']"
NecroTed,222900,[nan]
NecroticFlix,252490,['Rust']
Neddopro,221100,['DayZ']
Nemuaus,"730, 383870",['Counter-Strike: Global Offensive']
NeoESWhiteoutZ,730,['Counter-Strike: Global Offensive']
NeoGhostExcalibur,"259080, 287700","['Just Cause 2: Multiplayer Mod', 'METAL GEAR SOLID V: THE PHANTOM PAIN']"
NeoZenith1,"8870, 261640, 338170, 49520, 72850, 730","[nan, 'Counter-Strike: Global Offensive', 'Borderlands 2', 'Borderlands: The Pre-Sequel', 'BioShock Infinite']"
NeonEcho,730,['Counter-Strike: Global Offensive']
Neoquinn,409160,"['Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist']"
NerdsRepublic-ID-Titch22,49520,['Borderlands 2']
Nerdshred,"70000, 306130, 49520, 330830","['Call of Duty: World at War', 'Borderlands 2', 'Tales from the Borderlands', 'Trove']"
NerfNadia,"17410, 228300","[""Mirror's Edge™""]"
NerfPenguin,70000,['Dino D-Day']
NeroChevalier,"369200, 261030, 319630","['Life is Strange - Episode 1', 'The Walking Dead: Season 2', nan]"
NeroDarkMC,"4000, 49520, 238430, 24240","['Borderlands 2', ""Garry's Mod"", 'Killing Floor', 'Contagion', 'Broforce']"
NerunHarry,346110,['ARK: Survival Evolved']
Nesdurial,730,['Counter-Strike: Global Offensive']
NetherCasts,"4000, 98400","[""Garry's Mod""]"
NeverfailGaming,730,['Counter-Strike: Global Offensive']
NewVoxel,"323320, 322170",['Geometry Dash']
NewandImprovedDashie,"4000, 550, 249130, 319510, 730","[""Garry's Mod"", 'Left 4 Dead 2', 'Counter-Strike: Global Offensive', 'Wargame: Airland Battle']"
Newboy65,"227940, 252490, 243470, 49520, 72850, 244850","['Rust', nan, 'Borderlands 2']"
Nexu-Kun,730,['Counter-Strike: Global Offensive']
NexusAU,"444090, 496920, 65730","['Paladins®', 'Awesomenauts - the 2D moba', nan]"
Neztile,"4000, 304930, 227940, 204360, 49520, 440","['Team Fortress 2', 'Unturned', 'Borderlands 2', ""Garry's Mod"", 'Heroes & Generals']"
NiPGetRightEizooo,42910,['Magicka']
Nibble123,"105600, 265930","['Terraria', 'Goat Simulator']"
NicNukem,208090,['Loadout']
NiceAhTNT,"17080, 570, 211820, 238280","[nan, 'Starbound', 'Tribes: Ascend', 'Terraria']"
Nicholai98,730,['Counter-Strike: Global Offensive']
NicholasTKalos,34330,[nan]
Nickchat,417860,['Emily is Away']
NickiManaj2001,35140,['Batman: Arkham Asylum Game of the Year Edition']
Nickz_,"292030, 295110, 365590, 224580","['Tom Clancy’s The Division™', nan]"
Nicmyster,"377160, 381210, 498240, 208650","['Fallout 4', nan, 'Batman - The Telltale Series', 'Murdered: Soul Suspect', 'Batman™: Arkham Knight']"
NicolasNic,"10, 550","['Left 4 Dead 2', 'Counter-Strike']"
Night_Hawk381,105430,"[nan, 'Counter-Strike: Global Offensive', 'Terraria', 'Realm of the Mad God', 'Blacklight: Retribution']"
Night_Magnus,"235780, 204360, 236430, 409170, 250900, 298260, 16730, 313340","['MINERVA', 'DARK SOULS™ II', 'Only If', nan, 'The Binding of Isaac: Rebirth']"
Nightless490,"620, 221100, 215470","['Portal 2', 'DayZ', 'Primal Carnage', 'Unreal Tournament 3 Black']"
NightlyHealer32YT,311210,['Call of Duty®: Black Ops III']
Nightmare28,240,['Counter-Strike: Source']
Nightmare3456,313340,['Mountain']
Nightxlash,230410,['Warframe']
Nikavek,"25000, 292030",[nan]
NikhilFifa,570,[nan]
NikitaOsworth1991,730,['Counter-Strike: Global Offensive']
NikoPakowiski,"440, 304930, 219150","['Team Fortress 2', 'Unturned']"
Nikopiebushbush,72850,[nan]
Nineleader,236850,['Europa Universalis IV']
NinjaAssasin420,206420,['Saints Row IV']
NinjaBunnyWabbit,346110,['ARK: Survival Evolved']
NinjaCowboy96,"201480, 45700, 248820","['Risk of Rain', 'Devil May Cry 4']"
NinjaPrei,220,['Half-Life 2']
Ninjabunny13,"730, 252490","['Counter-Strike: Global Offensive', 'Rust']"
Ninjasnake12,"449800, 331470","['Everlasting Summer', nan, 'Life is Strange - Episode 1']"
Ninjo200,252490,['Rust']
Nipsey,"95400, 230410, 286340, 22380","['Warframe', 'Fallout: New Vegas']"
Nirvash-TypeZERO,11610,['Dragon Nest']
Nishanji,1840,['Source Filmmaker']
Nishimura,730,['Counter-Strike: Global Offensive']
Nitoxis,"440, 304930, 302830","['BLOCKADE 3D', 'Team Fortress 2', 'Unturned']"
Nitro_Assassin,"204360, 620","['Portal 2', 'Castle Crashers®']"
NoCnNoJustice,730,['Counter-Strike: Global Offensive']
NoGameWillDie,304930,['Unturned']
NoNameAnonymous,"227940, 730, 51100","['Heroes & Generals', 'AdVenture Capitalist', 'Counter-Strike: Global Offensive', 'Tactical Intervention']"
NoOneYouLike,"389570, 346120, 346900, 238590, 440, 208090, 265630","['Team Fortress 2', 'Loadout', 'Fistful of Frags']"
NoSwagm8,"322330, 230410",['Warframe']
No_Count,"262280, 220660, 292030",[nan]
No_URL_Works_For_Me,"221640, 211820","['Starbound', 'Super Hexagon']"
NoahGuy,209080,['Guns of Icarus Online']
NobleLegend,"496920, 259080","['Just Cause 2: Multiplayer Mod', nan]"
NobleOfBirth,211820,['Starbound']
NocturnalKnight2,239030,"['Papers, Please']"
NocturnalPotato,"355180, 205100, 236370, 227700, 328500, 209080, 8190","['Guns of Icarus Online', 'Just Cause 2', 'Interstellar Marines', 'Dishonored']"
NoculusRift,"222880, 311210, 240, 107410, 570, 218230, 730","['Insurgency', 'Counter-Strike: Global Offensive', nan, 'PlanetSide 2']"
NojLlewxaM,"10680, 225540","['Aliens vs. Predator™', 'Just Cause™ 3']"
Nokumo,440,['Team Fortress 2']
Nomasuras,263280,['SPINTIRES™']
NonoNoNo890,440,['Team Fortress 2']
NookNook,207210,"[nan, 'Turbo Dismount™', 'Torchlight II', 'FEZ', 'Counter-Strike: Global Offensive']"
Noongar12,730,['Counter-Strike: Global Offensive']
NoosphereAndTheZone,440,['Team Fortress 2']
Nope2315,"49520, 104700, 440","['Team Fortress 2', 'Borderlands 2']"
Nope342,267130,"['Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Cities XL Platinum', 'Mark of the Ninja']"
Nopeism,271590,['Grand Theft Auto V']
Norf_Norf,"364360, 35450, 22380, 4000","[""Garry's Mod"", 'Red Orchestra 2: Heroes of Stalingrad with Rising Storm']"
NosmasAtLan,730,['Counter-Strike: Global Offensive']
NotForPikachu,"22380, 220860, 239820","['Game Dev Tycoon', 'Fallout: New Vegas']"
NotJustAnyOrange,374570,['Kung Fury']
NotRoyston,"730, 248610, 417860","['Emily is Away', 'Counter-Strike: Global Offensive', 'Portal 2']"
NotSeattleSound,730,['Counter-Strike: Global Offensive']
NotStomm,"38720, 346900, 440, 281690, 405310","['AdVenture Capitalist', 'Team Fortress 2', 'Realm of the Mad God', 'Emily is Away']"
Not_So_Drunk,221910,['The Stanley Parable']
Nova-6,394690,"['Tower Unite', 'Atulos Online', 'Prison Architect', 'Portal Stories: Mel', 'Maximum Override']"
Novabeam23,323380,"['Galactic Civilizations III', 'Trove', 'The Magic Circle', 'Loadout', 'Counter-Strike: Global Offensive']"
NovalisBlitz,570,[nan]
Noxious02,"4000, 17520, 4760","[""Garry's Mod"", 'Synergy', nan, 'FTL: Faster Than Light', 'Kerbal Space Program']"
Nozomikat,"333600, 213670, 264200, 265610, 91310, 210770","[nan, 'South Park™: The Stick of Truth™']"
NrGBuffalo,40800,['Super Meat Boy']
NuClearBomba,"207610, 261030","['The Walking Dead: Season 2', 'The Walking Dead']"
Nuclueus,4000,"[""Garry's Mod""]"
Nuep,212480,['Sonic & All-Stars Racing Transformed']
Nuewman,240,['Counter-Strike: Source']
Nullahan,402620,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
Nultz,241540,['State of Decay']
NumbYourMind,226320,"[nan, 'SMITE®', 'Loadout']"
Nvidia1999,730,['Counter-Strike: Global Offensive']
Nxit,"730, 304930","['Counter-Strike: Global Offensive', 'Unturned']"
NyanKouhai,"72850, 253030",[nan]
Nyanonymous,323370,['TERA']
Nyr1,"206420, 550","['Titan Souls', 'Left 4 Dead 2', 'Saints Row IV', 'BattleBlock Theater®', 'Heroes & Generals']"
Nz1_,"422400, 236390",[nan]
OATTT,252490,['Rust']
OBCyborg,"620, 287450, 235460, 24790","['Portal 2', 'Rise of Nations: Extended Edition']"
OBLONGGAMING,233450,['Prison Architect']
ODsquid,4000,"[""Garry's Mod""]"
OFFICIALDRTECHNO,"250380, 220780, 355180, 238320, 233720, 218620","[nan, 'Outlast', 'Age of Empires II HD']"
OG1,"259080, 10, 333930, 33930, 230410, 240, 218230, 440, 730","['Counter-Strike: Global Offensive', 'Team Fortress 2', 'PlanetSide 2', 'Sir, You Are Being Hunted', 'Dirty Bomb®']"
OHDAYUMMAHNIGGA,"440, 304930","['Team Fortress 2', 'Unturned']"
ONIEK25,"440, 730, 304930","['Counter-Strike: Global Offensive', 'Team Fortress 2', 'Unturned', 'Napoleon: Total War™']"
ORIGINALCHUNKYRECIPE,"238460, 51100, 243870","['BattleBlock Theater®', 'Tactical Intervention', nan]"
ORIONSKZE,391040,"['Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'F1 2016', nan]"
OVTSIBU,239660,"['Soldier Front 2', 'Unturned', 'MX vs. ATV Reflex']"
ObamaHasEbola,"202970, 247020",['Call of Duty®: Black Ops II']
Obey_Marko,"570, 10180",[nan]
Obvious_Failure,"318530, 391540","['Undertale', 'Wings of Vi']"
Occy,"224480, 620",['Portal 2']
Ocraze,"304050, 304930","['Trove', 'Unturned']"
OddSockSR,"485800, 250400, 6060","['Star Wars: Battlefront 2 (Classic, 2005)']"
Odyssii,"202970, 209650","['Call of Duty®: Black Ops II', 'Call of Duty®: Advanced Warfare - Gold Edition']"
OfficalUberZ,"4000, 440","['Team Fortress 2', ""Garry's Mod""]"
Officer_Bathtub,4000,"[""Garry's Mod""]"
OfficialAlang,"282440, 222900","[nan, 'Quake Live™']"
OfficialBread,"271290, 333930, 301520","['Robocraft', 'Dirty Bomb®']"
OfficialErchris,211820,['Starbound']
OfficialF3NIX,440,['Team Fortress 2']
OfficialKilx,"49520, 4000","['Borderlands 2', ""Garry's Mod"", 'Killing Floor', 'Counter-Strike: Global Offensive', 'Rust']"
OfficialLandyy,730,['Counter-Strike: Global Offensive']
OfficialMiKapp1t,348860,"[nan, 'Galactic Civilizations III', 'Counter-Strike: Global Offensive', 'Terraria', 'Team Fortress 2']"
OfficialMuir,"219640, 210770, 45100, 433850","['Sanctum 2', 'Chivalry: Medieval Warfare', 'Secret of the Magic Crystals']"
